id,flight_iata,airline_name,dep_iata,arr_iata,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_status,ingestion_time
3384,IX1368,Air India Express,IDR,BLR,2026-05-28 17:00:00,2026-05-28 17:46:00,2026-05-28 19:05:00,2026-05-28 19:22:00,landed,2026-05-29 13:46:47.316019
3385,AI9604,Air India,IDR,BLR,2026-05-28 17:00:00,2026-05-28 17:46:00,2026-05-28 19:05:00,2026-05-28 19:22:00,landed,2026-05-29 13:46:47.316019
3386,IX1345,Air India Express,HYD,BLR,2026-05-28 16:50:00,2026-05-28 17:28:00,2026-05-28 18:20:00,2026-05-28 18:15:00,landed,2026-05-29 13:46:47.316019
3387,AI9569,Air India,HYD,BLR,2026-05-28 16:50:00,2026-05-28 17:28:00,2026-05-28 18:20:00,2026-05-28 18:15:00,landed,2026-05-29 13:46:47.316019
3388,IC3411,Fly91,HBX,BLR,2026-05-28 16:55:00,2026-05-28 16:53:00,2026-05-28 18:15:00,2026-05-28 17:58:00,landed,2026-05-29 13:46:47.316019
3389,VN983,Vietnam Airlines,HAN,BLR,2026-05-28 18:50:00,2026-05-28 19:23:00,2026-05-28 22:15:00,2026-05-28 22:16:00,landed,2026-05-29 13:46:47.316019
3390,6E6754,IndiGo,GOI,BLR,2026-05-28 17:05:00,2026-05-28 17:36:00,2026-05-28 18:20:00,2026-05-28 18:27:00,landed,2026-05-29 13:46:47.316019
3391,VS9002,Virgin Atlantic,GOI,BLR,2026-05-28 17:05:00,2026-05-28 17:36:00,2026-05-28 18:20:00,2026-05-28 18:27:00,landed,2026-05-29 13:46:47.316019
3392,QF8685,Qantas,GOI,BLR,2026-05-28 17:05:00,2026-05-28 17:36:00,2026-05-28 18:20:00,2026-05-28 18:27:00,landed,2026-05-29 13:46:47.316019
3393,JL9589,Japan Airlines,GOI,BLR,2026-05-28 17:05:00,2026-05-28 17:36:00,2026-05-28 18:20:00,2026-05-28 18:27:00,landed,2026-05-29 13:46:47.316019
3394,QP1324,Akasa Air,GAU,BLR,2026-05-28 16:55:00,2026-05-28 16:59:00,2026-05-28 20:25:00,2026-05-28 19:49:00,landed,2026-05-29 13:46:47.316019
3395,6E837,IndiGo,DEL,BLR,2026-05-28 17:00:00,2026-05-28 17:22:00,2026-05-28 19:55:00,2026-05-28 19:38:00,landed,2026-05-29 13:46:47.316019
3396,QP1822,Akasa Air,DEL,BLR,2026-05-28 16:40:00,,2026-05-28 19:30:00,,scheduled,2026-05-29 13:46:47.316019
3397,6E1128,IndiGo,MLE,BLR,2026-05-28 15:15:00,2026-05-28 15:30:00,2026-05-28 17:40:00,2026-05-28 17:37:00,landed,2026-05-29 13:46:47.316019
3398,KL3814,KLM,MLE,BLR,2026-05-28 15:15:00,2026-05-28 15:30:00,2026-05-28 17:40:00,2026-05-28 17:37:00,landed,2026-05-29 13:46:47.316019
3399,AF6089,Air France,MLE,BLR,2026-05-28 15:15:00,2026-05-28 15:30:00,2026-05-28 17:40:00,2026-05-28 17:37:00,landed,2026-05-29 13:46:47.316019
3400,6E847,IndiGo,MAA,BLR,2026-05-28 16:15:00,2026-05-28 16:21:00,2026-05-28 17:20:00,2026-05-28 16:55:00,landed,2026-05-29 13:46:47.316019
3401,VS9435,Virgin Atlantic,MAA,BLR,2026-05-28 16:15:00,2026-05-28 16:21:00,2026-05-28 17:20:00,2026-05-28 16:55:00,landed,2026-05-29 13:46:47.316019
3402,QF5240,Qantas,MAA,BLR,2026-05-28 16:15:00,2026-05-28 16:21:00,2026-05-28 17:20:00,2026-05-28 16:55:00,landed,2026-05-29 13:46:47.316019
3403,JL9210,Japan Airlines,MAA,BLR,2026-05-28 16:15:00,2026-05-28 16:21:00,2026-05-28 17:20:00,2026-05-28 16:55:00,landed,2026-05-29 13:46:47.316019
3404,IX2507,Air India Express,MAA,BLR,2026-05-28 15:40:00,2026-05-28 15:59:00,2026-05-28 16:45:00,2026-05-28 16:33:00,landed,2026-05-29 13:46:47.316019
3405,AI9971,Air India,MAA,BLR,2026-05-28 15:40:00,2026-05-28 15:59:00,2026-05-28 16:45:00,2026-05-28 16:33:00,landed,2026-05-29 13:46:47.316019
3406,EY238,Etihad Airways,AUH,BLR,2026-05-28 14:15:00,2026-05-28 14:39:00,2026-05-28 19:55:00,2026-05-28 19:30:00,landed,2026-05-29 13:46:47.316019
3407,6E7712,IndiGo,TRZ,BLR,2026-05-28 16:10:00,2026-05-28 17:02:00,2026-05-28 17:25:00,2026-05-28 17:51:00,landed,2026-05-29 13:46:47.316019
3408,MH4562,Malaysia Airlines,TRZ,BLR,2026-05-28 16:10:00,2026-05-28 17:02:00,2026-05-28 17:25:00,2026-05-28 17:51:00,landed,2026-05-29 13:46:47.316019
3409,JL9691,Japan Airlines,TRZ,BLR,2026-05-28 16:10:00,2026-05-28 17:02:00,2026-05-28 17:25:00,2026-05-28 17:51:00,landed,2026-05-29 13:46:47.316019
3410,IX1581,Air India Express,IXE,BLR,2026-05-28 16:35:00,2026-05-28 17:13:00,2026-05-28 17:40:00,2026-05-28 17:54:00,landed,2026-05-29 13:46:47.316019
3411,AI9664,Air India,IXE,BLR,2026-05-28 16:35:00,2026-05-28 17:13:00,2026-05-28 17:40:00,2026-05-28 17:54:00,landed,2026-05-29 13:46:47.316019
3412,6E306,IndiGo,IXE,BLR,2026-05-28 16:05:00,2026-05-28 16:36:00,2026-05-28 17:10:00,2026-05-28 17:21:00,landed,2026-05-29 13:46:47.316019
3413,VS9225,Virgin Atlantic,IXE,BLR,2026-05-28 16:05:00,2026-05-28 16:36:00,2026-05-28 17:10:00,2026-05-28 17:21:00,landed,2026-05-29 13:46:47.316019
3414,QF8900,Qantas,IXE,BLR,2026-05-28 16:05:00,2026-05-28 16:36:00,2026-05-28 17:10:00,2026-05-28 17:21:00,landed,2026-05-29 13:46:47.316019
3415,IX2963,Air India Express,IXB,BLR,2026-05-28 16:00:00,2026-05-28 16:13:00,2026-05-28 18:55:00,2026-05-28 18:59:00,landed,2026-05-29 13:46:47.316019
3416,AI9632,Air India,IXB,BLR,2026-05-28 16:00:00,2026-05-28 16:13:00,2026-05-28 18:55:00,2026-05-28 18:59:00,landed,2026-05-29 13:46:47.316019
3417,6E525,IndiGo,IXA,BLR,2026-05-28 16:20:00,2026-05-28 16:19:00,2026-05-28 19:25:00,2026-05-28 18:55:00,landed,2026-05-29 13:46:47.316019
3418,6E314,IndiGo,HYD,BLR,2026-05-28 16:30:00,2026-05-28 16:49:00,2026-05-28 17:50:00,2026-05-28 17:35:00,landed,2026-05-29 13:46:47.316019
3419,VS9107,Virgin Atlantic,HYD,BLR,2026-05-28 16:30:00,2026-05-28 16:49:00,2026-05-28 17:50:00,2026-05-28 17:35:00,landed,2026-05-29 13:46:47.316019
3420,QF5092,Qantas,HYD,BLR,2026-05-28 16:30:00,2026-05-28 16:49:00,2026-05-28 17:50:00,2026-05-28 17:35:00,landed,2026-05-29 13:46:47.316019
3421,LH754,Lufthansa,FRA,BLR,2026-05-28 12:50:00,2026-05-28 13:42:00,2026-05-29 01:20:00,2026-05-29 01:22:00,landed,2026-05-29 13:46:47.316019
3422,IX2932,Air India Express,GAU,BLR,2026-05-28 16:05:00,2026-05-28 16:29:00,2026-05-28 19:25:00,2026-05-28 19:25:00,landed,2026-05-29 13:46:47.316019
3423,AI9496,Air India,GAU,BLR,2026-05-28 16:05:00,2026-05-28 16:29:00,2026-05-28 19:25:00,2026-05-28 19:25:00,landed,2026-05-29 13:46:47.316019
3424,AI2817,Air India,DEL,BLR,2026-05-28 16:30:00,2026-05-28 16:52:00,2026-05-28 19:15:00,2026-05-28 19:08:00,landed,2026-05-29 13:46:47.316019
3425,AI2664,Air India,DEL,BLR,2026-05-28 15:50:00,2026-05-28 16:38:00,2026-05-28 18:50:00,2026-05-28 18:57:00,landed,2026-05-29 13:46:47.316019
3426,6E880,IndiGo,DEL,BLR,2026-05-28 15:45:00,2026-05-28 16:16:00,2026-05-28 18:40:00,2026-05-28 18:36:00,landed,2026-05-29 13:46:47.316019
3427,VS8696,Virgin Atlantic,DEL,BLR,2026-05-28 10:45:00,2026-05-28 10:51:00,2026-05-28 13:40:00,2026-05-28 13:03:00,landed,2026-05-29 13:46:47.316019
3428,QF4211,Qantas,DEL,BLR,2026-05-28 10:45:00,2026-05-28 10:51:00,2026-05-28 13:40:00,2026-05-28 13:03:00,landed,2026-05-29 13:46:47.316019
3429,JL9056,Japan Airlines,DEL,BLR,2026-05-28 10:45:00,2026-05-28 10:51:00,2026-05-28 13:40:00,2026-05-28 13:03:00,landed,2026-05-29 13:46:47.316019
3430,6E738,IndiGo,COK,BLR,2026-05-28 16:05:00,2026-05-28 16:29:00,2026-05-28 17:15:00,2026-05-28 17:08:00,landed,2026-05-29 13:46:47.316019
3431,VS8229,Virgin Atlantic,COK,BLR,2026-05-28 16:05:00,2026-05-28 16:29:00,2026-05-28 17:15:00,2026-05-28 17:08:00,landed,2026-05-29 13:46:47.316019
3432,QF8366,Qantas,COK,BLR,2026-05-28 16:05:00,2026-05-28 16:29:00,2026-05-28 17:15:00,2026-05-28 17:08:00,landed,2026-05-29 13:46:47.316019
3433,JL9026,Japan Airlines,COK,BLR,2026-05-28 16:05:00,2026-05-28 16:29:00,2026-05-28 17:15:00,2026-05-28 17:08:00,landed,2026-05-29 13:46:47.316019
3434,QP1514,Akasa Air,DBR,BLR,2026-05-28 12:50:00,2026-05-28 13:28:00,2026-05-28 15:40:00,2026-05-28 15:46:00,landed,2026-05-29 13:46:47.316019
3435,AI9549,Air India,GWL,BLR,2026-05-28 08:35:00,2026-05-28 08:53:00,2026-05-28 11:15:00,2026-05-28 11:02:00,landed,2026-05-29 13:46:47.316019
3436,VS9111,Virgin Atlantic,HYD,BLR,2026-05-28 14:30:00,,2026-05-28 15:50:00,,cancelled,2026-05-29 13:46:47.316019
3437,QF5090,Qantas,HYD,BLR,2026-05-28 14:30:00,,2026-05-28 15:50:00,,cancelled,2026-05-29 13:46:47.316019
3438,JL9620,Japan Airlines,HYD,BLR,2026-05-28 14:30:00,,2026-05-28 15:50:00,,cancelled,2026-05-29 13:46:47.316019
3439,IX1168,Air India Express,SXR,BLR,2026-05-28 15:10:00,2026-05-28 15:09:00,2026-05-28 18:50:00,2026-05-28 18:10:00,landed,2026-05-29 13:46:47.316019
3440,AI9545,Air India,SXR,BLR,2026-05-28 15:10:00,2026-05-28 15:09:00,2026-05-28 18:50:00,2026-05-28 18:10:00,landed,2026-05-29 13:46:47.316019
3441,IX2891,Air India Express,STV,BLR,2026-05-28 15:30:00,2026-05-28 15:45:00,2026-05-28 17:30:00,2026-05-28 17:18:00,landed,2026-05-29 13:46:47.316019
3442,AI9837,Air India,STV,BLR,2026-05-28 15:30:00,2026-05-28 15:45:00,2026-05-28 17:30:00,2026-05-28 17:18:00,landed,2026-05-29 13:46:47.316019
3443,IX2718,Air India Express,PNQ,BLR,2026-05-28 14:55:00,2026-05-28 15:54:00,2026-05-28 16:40:00,2026-05-28 17:04:00,landed,2026-05-29 13:46:47.316019
3444,AI9809,Air India,PNQ,BLR,2026-05-28 14:55:00,2026-05-28 15:54:00,2026-05-28 16:40:00,2026-05-28 17:04:00,landed,2026-05-29 13:46:47.316019
3445,6E302,IndiGo,PNQ,BLR,2026-05-28 14:40:00,2026-05-28 16:07:00,2026-05-28 16:20:00,,scheduled,2026-05-29 13:46:47.316019
3446,VS9515,Virgin Atlantic,PNQ,BLR,2026-05-28 14:40:00,2026-05-28 16:07:00,2026-05-28 16:20:00,,scheduled,2026-05-29 13:46:47.316019
3447,QF5254,Qantas,PNQ,BLR,2026-05-28 14:40:00,2026-05-28 16:07:00,2026-05-28 16:20:00,,scheduled,2026-05-29 13:46:47.316019
3448,JL9671,Japan Airlines,PNQ,BLR,2026-05-28 14:40:00,2026-05-28 16:07:00,2026-05-28 16:20:00,,scheduled,2026-05-29 13:46:47.316019
3449,JL753,Japan Airlines,NRT,BLR,2026-05-28 18:55:00,2026-05-28 19:21:00,2026-05-29 00:55:00,2026-05-29 00:22:00,landed,2026-05-29 13:46:47.316019
3450,6E5071,IndiGo,BOM,BLR,2026-05-28 15:35:00,2026-05-28 15:56:00,2026-05-28 17:25:00,2026-05-28 17:10:00,landed,2026-05-29 13:46:47.316019
3451,VS8499,Virgin Atlantic,BOM,BLR,2026-05-28 15:35:00,2026-05-28 15:56:00,2026-05-28 17:25:00,2026-05-28 17:10:00,landed,2026-05-29 13:46:47.316019
3452,QF5072,Qantas,BOM,BLR,2026-05-28 15:35:00,2026-05-28 15:56:00,2026-05-28 17:25:00,2026-05-28 17:10:00,landed,2026-05-29 13:46:47.316019
3453,JL9764,Japan Airlines,BOM,BLR,2026-05-28 15:35:00,2026-05-28 15:56:00,2026-05-28 17:25:00,2026-05-28 17:10:00,landed,2026-05-29 13:46:47.316019
3454,AI2853,Air India,BOM,BLR,2026-05-28 15:25:00,2026-05-28 15:38:00,2026-05-28 17:35:00,2026-05-28 16:57:00,landed,2026-05-29 13:46:47.316019
3455,6E7738,IndiGo,TIR,BLR,2026-05-28 14:40:00,2026-05-28 15:49:00,2026-05-28 15:30:00,,scheduled,2026-05-29 13:46:47.316019
3456,6E7143,IndiGo,PNY,BLR,2026-05-28 14:00:00,2026-05-28 14:06:00,2026-05-28 15:15:00,2026-05-28 14:56:00,landed,2026-05-29 13:46:47.316019
3457,6E579,IndiGo,SAG,BLR,2026-05-28 13:15:00,2026-05-28 13:55:00,2026-05-28 15:00:00,2026-05-28 15:17:00,landed,2026-05-29 13:46:47.316019
3458,XC199,Corendon Airlines,DEL,BLR,2026-05-28 11:55:00,2026-05-28 13:05:00,2026-05-28 15:00:00,2026-05-28 15:20:00,landed,2026-05-29 13:46:47.316019
3459,6E128,IndiGo,JRG,BLR,2026-05-28 12:50:00,2026-05-28 13:01:00,2026-05-28 14:55:00,2026-05-28 14:51:00,landed,2026-05-29 13:46:47.316019
3460,6E5309,IndiGo,VTZ,BLR,2026-05-28 14:55:00,2026-05-28 15:05:00,2026-05-28 16:40:00,2026-05-28 16:17:00,landed,2026-05-29 13:46:47.316019
3461,KL4533,KLM,VTZ,BLR,2026-05-28 14:55:00,2026-05-28 15:05:00,2026-05-28 16:40:00,2026-05-28 16:17:00,landed,2026-05-29 13:46:47.316019
3462,VS8465,Virgin Atlantic,VTZ,BLR,2026-05-28 14:55:00,2026-05-28 15:05:00,2026-05-28 16:40:00,2026-05-28 16:17:00,landed,2026-05-29 13:46:47.316019
3463,LH764,Lufthansa,MUC,BLR,2026-05-28 12:05:00,2026-05-28 12:25:00,2026-05-29 00:30:00,2026-05-29 00:01:00,landed,2026-05-29 13:46:47.316019
3464,IX2794,Air India Express,IXZ,BLR,2026-05-28 15:15:00,2026-05-28 15:33:00,2026-05-28 17:55:00,2026-05-28 17:49:00,landed,2026-05-29 13:46:47.316019
3465,AI9703,Air India,IXZ,BLR,2026-05-28 15:15:00,2026-05-28 15:33:00,2026-05-28 17:55:00,2026-05-28 17:49:00,landed,2026-05-29 13:46:47.316019
3466,6E6357,IndiGo,IXZ,BLR,2026-05-28 14:50:00,2026-05-28 15:19:00,2026-05-28 17:25:00,2026-05-28 17:30:00,landed,2026-05-29 13:46:47.316019
3467,6E6739,IndiGo,IDR,BLR,2026-05-28 14:40:00,2026-05-28 15:22:00,2026-05-28 16:45:00,2026-05-28 16:51:00,landed,2026-05-29 13:46:47.316019
3468,KL4517,KLM,IDR,BLR,2026-05-28 14:40:00,2026-05-28 15:22:00,2026-05-28 16:45:00,2026-05-28 16:51:00,landed,2026-05-29 13:46:47.316019
3469,VS9164,Virgin Atlantic,IDR,BLR,2026-05-28 14:40:00,2026-05-28 15:22:00,2026-05-28 16:45:00,2026-05-28 16:51:00,landed,2026-05-29 13:46:47.316019
3470,QF8908,Qantas,IDR,BLR,2026-05-28 14:40:00,2026-05-28 15:22:00,2026-05-28 16:45:00,2026-05-28 16:51:00,landed,2026-05-29 13:46:47.316019
3471,QP624,Akasa Air,HKT,BLR,2026-05-28 16:10:00,2026-05-28 16:27:00,2026-05-28 18:15:00,2026-05-28 18:01:00,landed,2026-05-29 13:46:47.316019
3472,IX2023,Air India Express,GOI,BLR,2026-05-28 14:45:00,2026-05-28 15:02:00,2026-05-28 16:05:00,2026-05-28 15:56:00,landed,2026-05-29 13:46:47.316019
3473,AI9529,Air India,GOI,BLR,2026-05-28 14:45:00,2026-05-28 15:02:00,2026-05-28 16:05:00,2026-05-28 15:56:00,landed,2026-05-29 13:46:47.316019
3474,EK566,Emirates,DXB,BLR,2026-05-28 13:45:00,2026-05-28 13:59:00,2026-05-28 19:20:00,2026-05-28 18:44:00,landed,2026-05-29 13:46:47.316019
3475,AI2819,Air India,DEL,BLR,2026-05-28 15:00:00,2026-05-28 15:14:00,2026-05-28 17:55:00,2026-05-28 17:26:00,landed,2026-05-29 13:46:47.316019
3476,IX1507,Air India Express,DED,BLR,2026-05-28 14:45:00,2026-05-28 15:32:00,2026-05-28 17:55:00,2026-05-28 18:04:00,landed,2026-05-29 13:46:47.316019
3477,AI9603,Air India,DED,BLR,2026-05-28 14:45:00,2026-05-28 15:32:00,2026-05-28 17:55:00,2026-05-28 18:04:00,landed,2026-05-29 13:46:47.316019
3478,6E6774,IndiGo,CJB,BLR,2026-05-28 14:40:00,2026-05-28 14:56:00,2026-05-28 15:40:00,2026-05-28 15:38:00,landed,2026-05-29 13:46:47.316019
3479,VS8647,Virgin Atlantic,CJB,BLR,2026-05-28 14:40:00,2026-05-28 14:56:00,2026-05-28 15:40:00,2026-05-28 15:38:00,landed,2026-05-29 13:46:47.316019
3480,QF8446,Qantas,CJB,BLR,2026-05-28 14:40:00,2026-05-28 14:56:00,2026-05-28 15:40:00,2026-05-28 15:38:00,landed,2026-05-29 13:46:47.316019
3481,JL9018,Japan Airlines,CJB,BLR,2026-05-28 14:40:00,2026-05-28 14:56:00,2026-05-28 15:40:00,2026-05-28 15:38:00,landed,2026-05-29 13:46:47.316019
3482,IX1543,Air India Express,CCU,BLR,2026-05-28 15:15:00,2026-05-28 15:39:00,2026-05-28 17:55:00,2026-05-28 17:43:00,landed,2026-05-29 13:46:47.316019
3483,AI9440,Air India,CCU,BLR,2026-05-28 15:15:00,2026-05-28 15:39:00,2026-05-28 17:55:00,2026-05-28 17:43:00,landed,2026-05-29 13:46:47.316019
3484,6E958,IndiGo,CCU,BLR,2026-05-28 15:10:00,2026-05-28 15:26:00,2026-05-28 17:50:00,2026-05-28 17:33:00,landed,2026-05-29 13:46:47.316019
3485,VS8621,Virgin Atlantic,CCU,BLR,2026-05-28 15:10:00,2026-05-28 15:26:00,2026-05-28 17:50:00,2026-05-28 17:33:00,landed,2026-05-29 13:46:47.316019
3486,QF5112,Qantas,CCU,BLR,2026-05-28 15:10:00,2026-05-28 15:26:00,2026-05-28 17:50:00,2026-05-28 17:33:00,landed,2026-05-29 13:46:47.316019
3487,JL9788,Japan Airlines,CCU,BLR,2026-05-28 15:10:00,2026-05-28 15:26:00,2026-05-28 17:50:00,2026-05-28 17:33:00,landed,2026-05-29 13:46:47.316019
3488,TK6596,Turkish Airlines,TAS,BLR,2026-05-28 13:45:00,,2026-05-28 20:05:00,,,2026-05-29 13:46:47.316019
3489,9I514,Alliance Air,SXV,BLR,2026-05-28 14:20:00,2026-05-28 14:31:00,2026-05-28 15:20:00,2026-05-28 15:10:00,landed,2026-05-29 13:46:47.316019
3490,6E6946,IndiGo,SXR,BLR,2026-05-28 11:25:00,2026-05-28 11:42:00,2026-05-28 15:00:00,2026-05-28 14:46:00,landed,2026-05-29 13:46:47.316019
3491,QP1314,Akasa Air,PNQ,BLR,2026-05-28 14:35:00,2026-05-28 14:55:00,2026-05-28 16:20:00,2026-05-28 16:12:00,landed,2026-05-29 13:46:47.316019
3492,6E6209,IndiGo,MAA,BLR,2026-05-28 14:35:00,2026-05-28 14:46:00,2026-05-28 15:40:00,2026-05-28 15:23:00,landed,2026-05-29 13:46:47.316019
3493,VS8395,Virgin Atlantic,MAA,BLR,2026-05-28 14:35:00,2026-05-28 14:46:00,2026-05-28 15:40:00,2026-05-28 15:23:00,landed,2026-05-29 13:46:47.316019
3494,QF5619,Qantas,MAA,BLR,2026-05-28 14:35:00,2026-05-28 14:46:00,2026-05-28 15:40:00,2026-05-28 15:23:00,landed,2026-05-29 13:46:47.316019
3495,JL9661,Japan Airlines,MAA,BLR,2026-05-28 14:35:00,2026-05-28 14:46:00,2026-05-28 15:40:00,2026-05-28 15:23:00,landed,2026-05-29 13:46:47.316019
3496,6E6588,IndiGo,JLR,BLR,2026-05-28 14:30:00,2026-05-28 14:51:00,2026-05-28 16:35:00,2026-05-28 16:28:00,landed,2026-05-29 13:46:47.316019
3497,IX1604,Air India Express,IXC,BLR,2026-05-28 14:05:00,2026-05-28 14:15:00,2026-05-28 17:15:00,2026-05-28 16:45:00,landed,2026-05-29 13:46:47.316019
3498,AI9491,Air India,IXC,BLR,2026-05-28 14:05:00,2026-05-28 14:15:00,2026-05-28 17:15:00,2026-05-28 16:45:00,landed,2026-05-29 13:46:47.316019
3499,6E6405,IndiGo,HYD,BLR,2026-05-28 14:30:00,,2026-05-28 15:50:00,,cancelled,2026-05-29 13:46:47.316019
3500,AI9575,Air India,HYD,BLR,2026-05-28 12:45:00,2026-05-28 13:18:00,2026-05-28 14:10:00,2026-05-28 14:14:00,landed,2026-05-29 13:46:47.316019
3501,6E633,IndiGo,GOI,BLR,2026-05-28 14:25:00,2026-05-28 14:41:00,2026-05-28 15:45:00,2026-05-28 15:33:00,landed,2026-05-29 13:46:47.316019
3502,VS8999,Virgin Atlantic,GOI,BLR,2026-05-28 14:25:00,2026-05-28 14:41:00,2026-05-28 15:45:00,2026-05-28 15:33:00,landed,2026-05-29 13:46:47.316019
3503,QF8689,Qantas,GOI,BLR,2026-05-28 14:25:00,2026-05-28 14:41:00,2026-05-28 15:45:00,2026-05-28 15:33:00,landed,2026-05-29 13:46:47.316019
3504,JL9585,Japan Airlines,GOI,BLR,2026-05-28 14:25:00,2026-05-28 14:41:00,2026-05-28 15:45:00,2026-05-28 15:33:00,landed,2026-05-29 13:46:47.316019
3505,6E9262,IndiGo,DWC,BLR,2026-05-28 12:50:00,,2026-05-28 18:15:00,,,2026-05-29 13:46:47.316019
3506,6E828,IndiGo,DEL,BLR,2026-05-28 14:30:00,2026-05-28 14:49:00,2026-05-28 17:25:00,2026-05-28 17:00:00,landed,2026-05-29 13:46:47.316019
3507,VS8218,Virgin Atlantic,DEL,BLR,2026-05-28 08:20:00,2026-05-28 08:39:00,2026-05-28 11:10:00,2026-05-28 10:51:00,landed,2026-05-29 13:46:47.316019
3508,TK7817,Turkish Airlines,DEL,BLR,2026-05-28 08:20:00,2026-05-28 08:39:00,2026-05-28 11:10:00,2026-05-28 10:51:00,landed,2026-05-29 13:46:47.316019
3509,QF4207,Qantas,DEL,BLR,2026-05-28 08:20:00,2026-05-28 08:39:00,2026-05-28 11:10:00,2026-05-28 10:51:00,landed,2026-05-29 13:46:47.316019
3510,JL9027,Japan Airlines,DEL,BLR,2026-05-28 08:20:00,2026-05-28 08:39:00,2026-05-28 11:10:00,2026-05-28 10:51:00,landed,2026-05-29 13:46:47.316019
3511,SQ4835,Singapore Airlines,DEL,BLR,2026-05-28 08:00:00,2026-05-28 08:45:00,2026-05-28 10:55:00,2026-05-28 10:58:00,landed,2026-05-29 13:46:47.316019
3512,AF194,Air France,CDG,BLR,2026-05-28 10:15:00,2026-05-28 11:31:00,2026-05-28 23:35:00,2026-05-28 23:55:00,landed,2026-05-29 13:46:47.316019
3513,6E6401,IndiGo,COK,BLR,2026-05-28 13:55:00,2026-05-28 14:02:00,2026-05-28 15:10:00,2026-05-28 14:54:00,landed,2026-05-29 13:46:47.316019
3514,VS8366,Virgin Atlantic,COK,BLR,2026-05-28 13:55:00,2026-05-28 14:02:00,2026-05-28 15:10:00,2026-05-28 14:54:00,landed,2026-05-29 13:46:47.316019
3515,QF8364,Qantas,COK,BLR,2026-05-28 13:55:00,2026-05-28 14:02:00,2026-05-28 15:10:00,2026-05-28 14:54:00,landed,2026-05-29 13:46:47.316019
3516,JL9680,Japan Airlines,COK,BLR,2026-05-28 13:55:00,2026-05-28 14:02:00,2026-05-28 15:10:00,2026-05-28 14:54:00,landed,2026-05-29 13:46:47.316019
3517,IX1896,Air India Express,COK,BLR,2026-05-28 13:45:00,2026-05-28 13:54:00,2026-05-28 15:00:00,2026-05-28 14:48:00,landed,2026-05-29 13:46:47.316019
3518,AI9450,Air India,COK,BLR,2026-05-28 13:45:00,2026-05-28 13:54:00,2026-05-28 15:00:00,2026-05-28 14:48:00,landed,2026-05-29 13:46:47.316019
3519,6E5382,IndiGo,BOM,BLR,2026-05-28 14:30:00,2026-05-28 14:46:00,2026-05-28 16:25:00,2026-05-28 16:08:00,landed,2026-05-29 13:46:47.316019
3520,6E6536,IndiGo,BBI,BLR,2026-05-28 14:15:00,2026-05-28 14:23:00,2026-05-28 16:25:00,2026-05-28 16:01:00,landed,2026-05-29 13:46:47.316019
3521,VS8299,Virgin Atlantic,BBI,BLR,2026-05-28 14:15:00,2026-05-28 14:23:00,2026-05-28 16:25:00,2026-05-28 16:01:00,landed,2026-05-29 13:46:47.316019
3522,BZ201,Bluebird Airways,BOM,BLR,2026-05-28 05:10:00,,2026-05-28 06:55:00,,active,2026-05-29 13:46:47.316019
3523,6E7736,IndiGo,TCR,BLR,2026-05-28 13:10:00,2026-05-28 13:14:00,2026-05-28 14:50:00,2026-05-28 14:41:00,landed,2026-05-29 13:46:47.316019
3524,IX2817,Air India Express,PAT,BLR,2026-05-28 13:00:00,2026-05-28 13:00:00,2026-05-28 15:40:00,2026-05-28 15:15:00,landed,2026-05-29 13:46:47.316019
3525,AI9899,Air India,PAT,BLR,2026-05-28 13:00:00,2026-05-28 13:00:00,2026-05-28 15:40:00,2026-05-28 15:15:00,landed,2026-05-29 13:46:47.316019
3526,KL879,KLM,AMS,BLR,2026-05-28 10:05:00,2026-05-28 10:40:00,2026-05-28 23:10:00,2026-05-28 22:50:00,landed,2026-05-29 13:46:47.316019
3527,6E7072,IndiGo,VGA,BLR,2026-05-28 12:55:00,2026-05-28 13:08:00,2026-05-28 14:35:00,2026-05-28 14:29:00,landed,2026-05-29 13:46:47.316019
3528,QP1524,Akasa Air,VNS,BLR,2026-05-28 13:15:00,2026-05-28 13:24:00,2026-05-28 15:55:00,2026-05-28 15:29:00,landed,2026-05-29 13:46:47.316019
3529,6E6147,IndiGo,TRV,BLR,2026-05-28 13:15:00,2026-05-28 13:20:00,2026-05-28 14:35:00,2026-05-28 14:21:00,landed,2026-05-29 13:46:47.316019
3530,AF3789,Air France,TRV,BLR,2026-05-28 13:15:00,2026-05-28 13:20:00,2026-05-28 14:35:00,,active,2026-05-29 13:46:47.316019
3531,AF3775,Air France,TRV,BLR,2026-05-28 13:15:00,2026-05-28 13:20:00,2026-05-28 14:35:00,2026-05-28 14:21:00,landed,2026-05-29 13:46:47.316019
3532,VS8432,Virgin Atlantic,TRV,BLR,2026-05-28 13:15:00,2026-05-28 13:20:00,2026-05-28 14:35:00,2026-05-28 14:21:00,landed,2026-05-29 13:46:47.316019
3533,QF8949,Qantas,TRV,BLR,2026-05-28 13:15:00,2026-05-28 13:20:00,2026-05-28 14:35:00,2026-05-28 14:21:00,landed,2026-05-29 13:46:47.316019
3534,JL9689,Japan Airlines,TRV,BLR,2026-05-28 13:15:00,2026-05-28 13:20:00,2026-05-28 14:35:00,2026-05-28 14:21:00,landed,2026-05-29 13:46:47.316019
3535,BA8818,British Airways,TRV,BLR,2026-05-28 13:15:00,2026-05-28 13:20:00,2026-05-28 14:35:00,2026-05-28 14:21:00,landed,2026-05-29 13:46:47.316019
